Serial,Date,Time,State/UnionTerritory,Cured,Deaths,Confirmed,Total_Confirmed_cases_Indian_National,Total_Confirmed_cases_Foreign_National
4211,17-07-2020,8:00 AM,Tripura,1604,3,2283,,0
4212,17-07-2020,8:00 AM,Uttarakhand,2995,50,3982,3973,9
4213,17-07-2020,8:00 AM,Uttar Pradesh,26675,1046,43441,43432,9
4214,17-07-2020,8:00 AM,West Bengal,21415,1023,36117,36117,0
4215,17-07-2020,8:00 AM,Cases being reassigned to states,0,0,531,531,0
4216,18-07-2020,8:00 AM,Andaman and Nicobar Islands,142,0,194,194,0
4217,18-07-2020,8:00 AM,Andhra Pradesh,20298,534,40646,40646,0
4218,18-07-2020,8:00 AM,Arunachal Pradesh,175,3,609,609,0
4219,18-07-2020,8:00 AM,Assam,14105,51,20646,,0
4220,18-07-2020,8:00 AM,Bihar,14621,201,23589,23589,0
4221,18-07-2020,8:00 AM,Chandigarh,480,11,660,660,0
4222,18-07-2020,8:00 AM,Chhattisgarh,3512,23,4964,4964,0
4223,18-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,401,2,585,,293
4224,18-07-2020,8:00 AM,Delhi,99301,3571,120107,120093,14
4225,18-07-2020,8:00 AM,Goa,1946,21,3304,3300,4
4226,18-07-2020,8:00 AM,Gujarat,32973,2106,46430,46421,9
4227,18-07-2020,8:00 AM,Haryana,18718,327,24797,,16
4228,18-07-2020,8:00 AM,Himachal Pradesh,1024,11,1417,1417,0
4229,18-07-2020,8:00 AM,Jammu and Kashmir,6558,231,12757,12757,0
4230,18-07-2020,8:00 AM,Jharkhand,2570,46,4921,4921,0
4231,18-07-2020,8:00 AM,Karnataka,20757,1147,55115,55115,0
4232,18-07-2020,8:00 AM,Kerala,4995,38,11066,11056,10
4233,18-07-2020,8:00 AM,Ladakh,973,1,1151,1151,0
4234,18-07-2020,8:00 AM,Madhya Pradesh,14514,697,21081,,0
4235,18-07-2020,8:00 AM,Maharashtra,160357,11452,292589,,10
4236,18-07-2020,8:00 AM,Manipur,1163,0,1800,,0
4237,18-07-2020,8:00 AM,Meghalaya,66,2,403,,0
4238,18-07-2020,8:00 AM,Mizoram,160,0,282,,0
4239,18-07-2020,8:00 AM,Nagaland,405,0,956,956,0
4240,18-07-2020,8:00 AM,Odisha,11330,83,16110,16110,0
4241,18-07-2020,8:00 AM,Puducherry,1014,25,1832,1832,0
4242,18-07-2020,8:00 AM,Punjab,6373,239,9442,9442,0
4243,18-07-2020,8:00 AM,Rajasthan,20626,546,27789,27780,9
4244,18-07-2020,8:00 AM,Sikkim,90,0,266,266,0
4245,18-07-2020,8:00 AM,Tamil Nadu,110807,2315,160907,160898,9
4246,18-07-2020,8:00 AM,Telangana,28705,403,42496,42484,12
4247,18-07-2020,8:00 AM,Tripura,1684,3,2366,2366,0
4248,18-07-2020,8:00 AM,Uttarakhand,3021,51,4102,4093,9
4249,18-07-2020,8:00 AM,Uttar Pradesh,27634,1084,45163,45154,9
4250,18-07-2020,8:00 AM,West Bengal,22253,1049,38011,38011,0
4251,18-07-2020,8:00 AM,Cases being reassigned to states,0,0,163,163,0
4252,19-07-2020,8:00 AM,Andaman and Nicobar Islands,145,0,198,198,0
4253,19-07-2020,8:00 AM,Andhra Pradesh,21763,586,44609,44609,0
4254,19-07-2020,8:00 AM,Arunachal Pradesh,274,3,650,650,0
4255,19-07-2020,8:00 AM,Assam,15165,53,22918,22918,0
4256,19-07-2020,8:00 AM,Bihar,15536,208,25136,25136,0
4257,19-07-2020,8:00 AM,Chandigarh,485,12,700,700,0
4258,19-07-2020,8:00 AM,Chhattisgarh,3658,24,5233,5233,0
4259,19-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,414,2,602,301,301
4260,19-07-2020,8:00 AM,Delhi,101274,3597,121582,121568,14
4261,19-07-2020,8:00 AM,Goa,2038,21,3484,3480,4
4262,19-07-2020,8:00 AM,Gujarat,34035,2122,47390,47381,9
4263,19-07-2020,8:00 AM,Haryana,19318,344,25547,25531,16
4264,19-07-2020,8:00 AM,Himachal Pradesh,1036,11,1457,1457,0
4265,19-07-2020,8:00 AM,Jammu and Kashmir,7165,236,13198,13198,0
4266,19-07-2020,8:00 AM,Jharkhand,2611,46,5342,5342,0
4267,19-07-2020,8:00 AM,Karnataka,21775,1240,59652,59652,0
4268,19-07-2020,8:00 AM,Kerala,5199,40,11659,11649,10
4269,19-07-2020,8:00 AM,Ladakh,985,1,1159,1159,0
4270,19-07-2020,8:00 AM,Madhya Pradesh,14864,706,21763,21763,0
4271,19-07-2020,8:00 AM,Maharashtra,165663,11596,300937,300927,10
4272,19-07-2020,8:00 AM,Manipur,1182,0,1891,1891,0
4273,19-07-2020,8:00 AM,Meghalaya,66,2,418,418,0
4274,19-07-2020,8:00 AM,Mizoram,167,0,284,284,0
4275,19-07-2020,8:00 AM,Nagaland,432,0,978,978,0
4276,19-07-2020,8:00 AM,Odisha,11937,86,16701,16701,0
4277,19-07-2020,8:00 AM,Puducherry,1066,28,1894,1894,0
4278,19-07-2020,8:00 AM,Punjab,6454,246,9792,9792,0
4279,19-07-2020,8:00 AM,Rajasthan,21144,553,28500,28491,9
4280,19-07-2020,8:00 AM,Sikkim,90,0,275,275,0
4281,19-07-2020,8:00 AM,Tamil Nadu,113856,2403,165714,165705,9
4282,19-07-2020,8:00 AM,Telangana,30607,409,43780,43768,12
4283,19-07-2020,8:00 AM,Tripura,1735,5,2654,2654,0
4284,19-07-2020,8:00 AM,Uttarakhand,3081,52,4276,4267,9
4285,19-07-2020,8:00 AM,Uttar Pradesh,28664,1108,47036,47027,9
4286,19-07-2020,8:00 AM,West Bengal,23539,1076,40209,40209,0
4287,20-07-2020,8:00 AM,Andaman and Nicobar Islands,145,0,203,203,0
4288,20-07-2020,8:00 AM,Andhra Pradesh,22890,642,49650,49650,0
4289,20-07-2020,8:00 AM,Arunachal Pradesh,282,3,740,740,0
4290,20-07-2020,8:00 AM,Assam,16023,57,23999,23999,0
4291,20-07-2020,8:00 AM,Bihar,16308,217,26569,26569,0
4292,20-07-2020,8:00 AM,Chandigarh,488,12,717,717,0
4293,20-07-2020,8:00 AM,Chhattisgarh,3775,24,5407,5407,0
4294,20-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,414,2,605,303,302
4295,20-07-2020,8:00 AM,Delhi,103134,3628,122793,122779,14
4296,20-07-2020,8:00 AM,Goa,2218,22,3657,3653,4
4297,20-07-2020,8:00 AM,Gujarat,34901,2142,48355,48346,9
4298,20-07-2020,8:00 AM,Haryana,19793,349,26164,26148,16
4299,20-07-2020,8:00 AM,Himachal Pradesh,1059,11,1483,1483,0
4300,20-07-2020,8:00 AM,Jammu and Kashmir,7811,244,13899,13899,0
4301,20-07-2020,8:00 AM,Jharkhand,2716,49,5535,5535,0
4302,20-07-2020,8:00 AM,Karnataka,23065,1331,63772,63772,0
4303,20-07-2020,8:00 AM,Kerala,5371,42,12480,12470,10
4304,20-07-2020,8:00 AM,Ladakh,1003,2,1178,1178,0
4305,20-07-2020,8:00 AM,Madhya Pradesh,15311,721,22600,22600,0
4306,20-07-2020,8:00 AM,Maharashtra,169569,11854,310455,310445,10
4307,20-07-2020,8:00 AM,Manipur,1213,0,1911,1911,0
4308,20-07-2020,8:00 AM,Meghalaya,66,2,450,450,0
4309,20-07-2020,8:00 AM,Mizoram,167,0,284,284,0
4310,20-07-2020,8:00 AM,Nagaland,445,0,988,988,0
4311,20-07-2020,8:00 AM,Odisha,12453,91,17437,17437,0
4312,20-07-2020,8:00 AM,Puducherry,1154,28,1999,1999,0
4313,20-07-2020,8:00 AM,Punjab,6535,254,10100,10100,0
4314,20-07-2020,8:00 AM,Rajasthan,21730,559,29434,29425,9
4315,20-07-2020,8:00 AM,Sikkim,92,0,283,283,0
4316,20-07-2020,8:00 AM,Tamil Nadu,117915,2481,170693,170684,9
4317,20-07-2020,8:00 AM,Telangana,32438,415,45076,45064,12
4318,20-07-2020,8:00 AM,Tripura,1759,5,2878,2878,0
4319,20-07-2020,8:00 AM,Uttarakhand,3116,52,4515,4506,9
4320,20-07-2020,8:00 AM,Uttar Pradesh,29845,1146,49247,49238,9
4321,20-07-2020,8:00 AM,West Bengal,24883,1112,42487,42487,0
4322,21-07-2020,8:00 AM,Andaman and Nicobar Islands,152,0,207,207,0
4323,21-07-2020,8:00 AM,Andhra Pradesh,24228,696,53724,53724,0
4324,21-07-2020,8:00 AM,Arunachal Pradesh,285,3,790,790,0
4325,21-07-2020,8:00 AM,Assam,17095,58,25382,25382,0
4326,21-07-2020,8:00 AM,Bihar,17433,217,27646,27646,0
4327,21-07-2020,8:00 AM,Chandigarh,518,12,737,737,0
4328,21-07-2020,8:00 AM,Chhattisgarh,3944,25,5561,5561,0
4329,21-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,448,2,684,342,342
4330,21-07-2020,8:00 AM,Delhi,104918,3663,123747,123733,14
4331,21-07-2020,8:00 AM,Goa,2361,23,3853,3849,4
4332,21-07-2020,8:00 AM,Gujarat,35678,2162,49353,49344,9
4333,21-07-2020,8:00 AM,Haryana,20226,355,26858,26842,16
4334,21-07-2020,8:00 AM,Himachal Pradesh,1067,11,1631,1631,0
4335,21-07-2020,8:00 AM,Jammu and Kashmir,8274,254,14650,14650,0
4336,21-07-2020,8:00 AM,Jharkhand,2810,53,5756,5756,0
4337,21-07-2020,8:00 AM,Karnataka,23795,1403,67420,67420,0
4338,21-07-2020,8:00 AM,Kerala,5616,43,13274,13264,10
4339,21-07-2020,8:00 AM,Ladakh,1007,2,1195,1195,0
4340,21-07-2020,8:00 AM,Madhya Pradesh,15684,738,23310,23310,0
4341,21-07-2020,8:00 AM,Maharashtra,175029,12030,318695,318685,10
4342,21-07-2020,8:00 AM,Manipur,1307,0,1925,1925,0
4343,21-07-2020,8:00 AM,Meghalaya,66,4,466,466,0
4344,21-07-2020,8:00 AM,Mizoram,168,0,297,297,0
4345,21-07-2020,8:00 AM,Nagaland,484,0,1021,1021,0
4346,21-07-2020,8:00 AM,Odisha,12910,97,18110,18110,0
4347,21-07-2020,8:00 AM,Puducherry,1265,29,2092,2092,0
4348,21-07-2020,8:00 AM,Punjab,7118,262,10510,10510,0
4349,21-07-2020,8:00 AM,Rajasthan,22195,568,30390,30381,9
4350,21-07-2020,8:00 AM,Sikkim,92,0,305,305,0
4351,21-07-2020,8:00 AM,Tamil Nadu,121776,2551,175678,175669,9
4352,21-07-2020,8:00 AM,Telangana,34323,422,46274,46262,12
4353,21-07-2020,8:00 AM,Tripura,1845,7,3079,3079,0
4354,21-07-2020,8:00 AM,Uttarakhand,3212,55,4642,4633,9
4355,21-07-2020,8:00 AM,Uttar Pradesh,30831,1192,51160,51151,9
4356,21-07-2020,8:00 AM,West Bengal,26418,1147,44769,44769,0
4357,22-07-2020,8:00 AM,Andaman and Nicobar Islands,159,0,212,212,0
4358,22-07-2020,8:00 AM,Andhra Pradesh,25574,758,58668,58668,0
4359,22-07-2020,8:00 AM,Arunachal Pradesh,303,3,858,858,0
4360,22-07-2020,8:00 AM,Assam,18033,58,25382,25382,0
4361,22-07-2020,8:00 AM,Bihar,18515,217,28952,28952,0
4362,22-07-2020,8:00 AM,Chandigarh,518,12,751,751,0
4363,22-07-2020,8:00 AM,Chhattisgarh,4114,29,5729,5729,0
4364,22-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,463,2,705,352,353
4365,22-07-2020,8:00 AM,Delhi,106118,3690,125096,125082,14
4366,22-07-2020,8:00 AM,Goa,2449,26,4027,4023,4
4367,22-07-2020,8:00 AM,Gujarat,36423,2196,50379,50370,9
4368,22-07-2020,8:00 AM,Haryana,20952,364,27462,27446,16
4369,22-07-2020,8:00 AM,Himachal Pradesh,1077,11,1664,1664,0
4370,22-07-2020,8:00 AM,Jammu and Kashmir,8455,263,15258,15258,0
4371,22-07-2020,8:00 AM,Jharkhand,2904,55,6159,6159,0
4372,22-07-2020,8:00 AM,Karnataka,25459,1464,71069,71069,0
4373,22-07-2020,8:00 AM,Kerala,5890,44,13994,13984,10
4374,22-07-2020,8:00 AM,Ladakh,1010,2,1198,1198,0
4375,22-07-2020,8:00 AM,Madhya Pradesh,16257,756,24095,24095,0
4376,22-07-2020,8:00 AM,Maharashtra,182217,12276,327031,327021,10
4377,22-07-2020,8:00 AM,Manipur,1400,0,2015,2015,0
4378,22-07-2020,8:00 AM,Meghalaya,70,4,490,490,0
4379,22-07-2020,8:00 AM,Mizoram,168,0,317,317,0
4380,22-07-2020,8:00 AM,Nagaland,485,0,1030,1030,0
4381,22-07-2020,8:00 AM,Odisha,13310,103,18757,18757,0
4382,22-07-2020,8:00 AM,Puducherry,1318,30,2179,2179,0
4383,22-07-2020,8:00 AM,Punjab,7389,263,10889,10889,0
4384,22-07-2020,8:00 AM,Rajasthan,22744,577,31373,31364,9
4385,22-07-2020,8:00 AM,Sikkim,108,0,330,330,0
4386,22-07-2020,8:00 AM,Tamil Nadu,126670,2626,180643,180634,9
4387,22-07-2020,8:00 AM,Telangana,37385,429,47705,47693,12
4388,22-07-2020,8:00 AM,Tripura,1926,8,3331,3331,0
4389,22-07-2020,8:00 AM,Uttarakhand,3297,55,4849,4840,9
4390,22-07-2020,8:00 AM,Uttar Pradesh,31855,1229,53288,53279,9
4391,22-07-2020,8:00 AM,West Bengal,28035,1182,47030,47030,0
4392,23-07-2020,8:00 AM,Andaman and Nicobar Islands,163,0,221,221,0
4393,23-07-2020,8:00 AM,Andhra Pradesh,32127,823,64713,64713,0
4394,23-07-2020,8:00 AM,Arunachal Pradesh,314,3,949,949,0
4395,23-07-2020,8:00 AM,Assam,18033,64,26772,26772,0
4396,23-07-2020,8:00 AM,Bihar,19646,217,30369,30369,0
4397,23-07-2020,8:00 AM,Chandigarh,526,13,793,793,0
4398,23-07-2020,8:00 AM,Chhattisgarh,4230,29,5968,5968,0
4399,23-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,474,2,733,366,367
4400,23-07-2020,8:00 AM,Delhi,107650,3719,126323,126309,14
4401,23-07-2020,8:00 AM,Goa,2541,28,4176,4172,4
4402,23-07-2020,8:00 AM,Gujarat,37260,2224,51399,51390,9
4403,23-07-2020,8:00 AM,Haryana,21697,372,28186,28170,16
4404,23-07-2020,8:00 AM,Himachal Pradesh,1105,11,1725,1725,0
4405,23-07-2020,8:00 AM,Jammu and Kashmir,8607,273,15711,15711,0
4406,23-07-2020,8:00 AM,Jharkhand,3024,64,6485,6485,0
4407,23-07-2020,8:00 AM,Karnataka,27239,1519,75833,75833,0
4408,23-07-2020,8:00 AM,Kerala,6162,45,15032,15022,10
4409,23-07-2020,8:00 AM,Ladakh,1018,2,1206,1206,0
4410,23-07-2020,8:00 AM,Madhya Pradesh,16836,770,24842,24842,0
4411,23-07-2020,8:00 AM,Maharashtra,187769,12556,337607,337597,10
4412,23-07-2020,8:00 AM,Manipur,1428,0,2060,2060,0
4413,23-07-2020,8:00 AM,Meghalaya,77,4,514,514,0
4414,23-07-2020,8:00 AM,Mizoram,179,0,317,317,0
4415,23-07-2020,8:00 AM,Nagaland,486,0,1084,1084,0
4416,23-07-2020,8:00 AM,Odisha,13750,108,19835,19835,0
4417,23-07-2020,8:00 AM,Puducherry,1369,31,2300,2300,0
4418,23-07-2020,8:00 AM,Punjab,7641,269,11301,11301,0
4419,23-07-2020,8:00 AM,Rajasthan,23364,583,32334,32325,9
4420,23-07-2020,8:00 AM,Sikkim,112,0,438,438,0
4421,23-07-2020,8:00 AM,Tamil Nadu,131583,3144,186492,186483,9
4422,23-07-2020,8:00 AM,Telangana,37666,438,49259,49247,12
4423,23-07-2020,8:00 AM,Tripura,2032,9,3449,3449,0
4424,23-07-2020,8:00 AM,Uttarakhand,3349,57,5300,5291,9
4425,23-07-2020,8:00 AM,Uttar Pradesh,33500,1263,55588,55579,9
4426,23-07-2020,8:00 AM,West Bengal,29650,1221,49321,49321,0
4427,24-07-2020,8:00 AM,Andaman and Nicobar Islands,170,0,240,240,0
4428,24-07-2020,8:00 AM,Andhra Pradesh,37555,884,72711,72711,0
4429,24-07-2020,8:00 AM,Arunachal Pradesh,334,3,991,991,0
4430,24-07-2020,8:00 AM,Assam,20699,70,28791,28791,0
4431,24-07-2020,8:00 AM,Bihar,20769,217,31980,31980,0
4432,24-07-2020,8:00 AM,Chandigarh,531,13,800,800,0
4433,24-07-2020,8:00 AM,Chhattisgarh,4377,30,6254,6254,0
4434,24-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,489,2,770,385,385
4435,24-07-2020,8:00 AM,Delhi,109065,3745,127364,127350,14
4436,24-07-2020,8:00 AM,Goa,2655,29,4350,4346,4
4437,24-07-2020,8:00 AM,Gujarat,37978,2252,52477,52468,9
4438,24-07-2020,8:00 AM,Haryana,22249,378,28975,28959,16
4439,24-07-2020,8:00 AM,Himachal Pradesh,1136,11,1834,1834,0
4440,24-07-2020,8:00 AM,Jammu and Kashmir,8709,282,16429,16429,0
4441,24-07-2020,8:00 AM,Jharkhand,3174,67,6975,6975,0
4442,24-07-2020,8:00 AM,Karnataka,29310,1616,80863,80863,0
4443,24-07-2020,8:00 AM,Kerala,6594,50,16110,16100,10
4444,24-07-2020,8:00 AM,Ladakh,1025,2,1210,1210,0
4445,24-07-2020,8:00 AM,Madhya Pradesh,17359,780,25474,25474,0
4446,24-07-2020,8:00 AM,Maharashtra,194253,12854,347502,347492,10
4447,24-07-2020,8:00 AM,Manipur,1466,0,2115,2115,0
4448,24-07-2020,8:00 AM,Meghalaya,78,4,534,534,0
4449,24-07-2020,8:00 AM,Mizoram,183,0,332,332,0
4450,24-07-2020,8:00 AM,Nagaland,530,0,1174,1174,0
4451,24-07-2020,8:00 AM,Odisha,14393,114,21099,21099,0
4452,24-07-2020,8:00 AM,Puducherry,1400,34,2420,2420,0
4453,24-07-2020,8:00 AM,Punjab,7741,277,11739,11739,0
4454,24-07-2020,8:00 AM,Rajasthan,23815,594,33220,33211,9
4455,24-07-2020,8:00 AM,Sikkim,122,0,460,460,0
4456,24-07-2020,8:00 AM,Tamil Nadu,136793,3232,192964,192955,9
4457,24-07-2020,8:00 AM,Telangana,39327,447,50826,50814,12
4458,24-07-2020,8:00 AM,Tripura,2072,10,3656,3656,0
4459,24-07-2020,8:00 AM,Uttarakhand,3399,60,5445,5436,9
4460,24-07-2020,8:00 AM,Uttar Pradesh,35803,1289,58104,58095,9
4461,24-07-2020,8:00 AM,West Bengal,31656,1255,51757,51757,0
4462,25-07-2020,8:00 AM,Andaman and Nicobar Islands,174,0,259,259,0
4463,25-07-2020,8:00 AM,Andhra Pradesh,39935,933,80858,80858,0
4464,25-07-2020,8:00 AM,Arunachal Pradesh,392,3,1056,1056,0
4465,25-07-2020,8:00 AM,Assam,21761,76,29921,29921,0
4466,25-07-2020,8:00 AM,Bihar,22343,220,33926,33926,0
4467,25-07-2020,8:00 AM,Chandigarh,535,13,823,823,0
4468,25-07-2020,8:00 AM,Chhattisgarh,4567,36,6731,6731,0
4469,25-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,512,2,815,407,408
4470,25-07-2020,8:00 AM,Delhi,110931,3777,128389,128375,14
4471,25-07-2020,8:00 AM,Goa,2865,29,4540,4536,4
4472,25-07-2020,8:00 AM,Gujarat,38849,2278,53545,53536,9
4473,25-07-2020,8:00 AM,Haryana,22953,382,29755,29739,16
4474,25-07-2020,8:00 AM,Himachal Pradesh,1145,11,1954,1954,0
4475,25-07-2020,8:00 AM,Jammu and Kashmir,9217,296,16782,16782,0
4476,25-07-2020,8:00 AM,Jharkhand,3307,70,7493,7493,0
4477,25-07-2020,8:00 AM,Karnataka,31347,1724,85870,85870,0
4478,25-07-2020,8:00 AM,Kerala,7562,54,16995,16985,10
4479,25-07-2020,8:00 AM,Ladakh,1035,2,1246,1246,0
4480,25-07-2020,8:00 AM,Madhya Pradesh,17866,791,26210,26210,0
4481,25-07-2020,8:00 AM,Maharashtra,199967,13132,357117,357107,10
4482,25-07-2020,8:00 AM,Manipur,1491,0,2146,2146,0
4483,25-07-2020,8:00 AM,Meghalaya,87,5,588,588,0
4484,25-07-2020,8:00 AM,Mizoram,183,0,361,361,0
4485,25-07-2020,8:00 AM,Nagaland,537,1,1239,1239,0
4486,25-07-2020,8:00 AM,Odisha,15201,120,22693,22693,0
4487,25-07-2020,8:00 AM,Puducherry,1483,35,2515,2515,0
4488,25-07-2020,8:00 AM,Punjab,8096,282,12216,12216,0
4489,25-07-2020,8:00 AM,Rajasthan,24547,602,34178,34169,9
4490,25-07-2020,8:00 AM,Sikkim,142,0,477,477,0
4491,25-07-2020,8:00 AM,Tamil Nadu,143297,3320,199749,199740,9
4492,25-07-2020,8:00 AM,Telangana,40334,455,52466,52454,12
4493,25-07-2020,8:00 AM,Tripura,2131,11,3759,3759,0
4494,25-07-2020,8:00 AM,Uttarakhand,3399,60,5445,5436,9
4495,25-07-2020,8:00 AM,Uttar Pradesh,37712,1348,60771,60762,9
4496,25-07-2020,8:00 AM,West Bengal,33529,1290,53973,53973,0
4497,26-07-2020,8:00 AM,Andaman and Nicobar Islands,176,0,290,290,0
4498,26-07-2020,8:00 AM,Andhra Pradesh,43255,985,88671,88671,0
4499,26-07-2020,8:00 AM,Arunachal Pradesh,428,3,1126,1126,0
4500,26-07-2020,8:00 AM,Assam,23055,77,31086,31086,0
4501,26-07-2020,8:00 AM,Bihar,24053,234,36604,36604,0
4502,26-07-2020,8:00 AM,Chandigarh,555,13,852,852,0
4503,26-07-2020,8:00 AM,Chhattisgarh,4683,39,7087,7087,0
4504,26-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,530,2,860,430,430
4505,26-07-2020,8:00 AM,Delhi,113068,3806,129531,129517,14
4506,26-07-2020,8:00 AM,Goa,3047,33,4686,4682,4
4507,26-07-2020,8:00 AM,Gujarat,39631,2300,54626,54617,9
4508,26-07-2020,8:00 AM,Haryana,23654,389,30538,30522,16
4509,26-07-2020,8:00 AM,Himachal Pradesh,1173,11,2049,2049,0
4510,26-07-2020,8:00 AM,Jammu and Kashmir,9517,305,17305,17305,0
4511,26-07-2020,8:00 AM,Jharkhand,3425,82,7836,7836,0
4512,26-07-2020,8:00 AM,Karnataka,33750,1796,90942,90942,0
4513,26-07-2020,8:00 AM,Kerala,8611,59,18098,18088,10
4514,26-07-2020,8:00 AM,Ladakh,1057,3,1276,1276,0
4515,26-07-2020,8:00 AM,Madhya Pradesh,18488,799,26926,26926,0
4516,26-07-2020,8:00 AM,Maharashtra,207194,13389,366368,366358,10
4517,26-07-2020,8:00 AM,Manipur,1524,0,2176,2176,0
4518,26-07-2020,8:00 AM,Meghalaya,94,5,646,646,0
4519,26-07-2020,8:00 AM,Mizoram,183,0,361,361,0
4520,26-07-2020,8:00 AM,Nagaland,541,4,1289,1289,0
4521,26-07-2020,8:00 AM,Odisha,15929,130,24013,24013,0
4522,26-07-2020,8:00 AM,Puducherry,1561,38,2654,2654,0
4523,26-07-2020,8:00 AM,Punjab,8297,291,12684,12684,0
4524,26-07-2020,8:00 AM,Rajasthan,25306,613,35298,35289,9
4525,26-07-2020,8:00 AM,Sikkim,142,0,499,499,0
4526,26-07-2020,8:00 AM,Tamil Nadu,151055,3409,206737,206728,9
4527,26-07-2020,8:00 AM,Telangana***,40334,455,52466,52466,0
4528,26-07-2020,8:00 AM,Tripura,2209,11,3862,3862,0
4529,26-07-2020,8:00 AM,Uttarakhand,3495,63,5961,5952,9
4530,26-07-2020,8:00 AM,Uttar Pradesh,39903,1387,63742,63733,9
4531,26-07-2020,8:00 AM,West Bengal,35654,1332,56377,56377,0
4532,27-07-2020,8:00 AM,Andaman and Nicobar Islands,182,0,324,324,0
4533,27-07-2020,8:00 AM,Andhra Pradesh,46301,1041,96298,96298,0
4534,27-07-2020,8:00 AM,Arunachal Pradesh,505,3,1158,1158,0
4535,27-07-2020,8:00 AM,Assam,24040,79,32228,32228,0
4536,27-07-2020,8:00 AM,Bihar,25815,244,39176,39176,0
4537,27-07-2020,8:00 AM,Chandigarh,572,13,887,887,0
4538,27-07-2020,8:00 AM,Chhattisgarh,4944,43,7450,7450,0
4539,27-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,550,2,914,457,457
4540,27-07-2020,8:00 AM,Delhi,114875,3827,130606,130592,14
4541,27-07-2020,8:00 AM,Goa,3277,35,4861,4857,4
4542,27-07-2020,8:00 AM,Gujarat,40365,2326,55822,55813,9
4543,27-07-2020,8:00 AM,Haryana,24384,392,31332,31316,16
4544,27-07-2020,8:00 AM,Himachal Pradesh,1198,12,2176,2176,0
4545,27-07-2020,8:00 AM,Jammu and Kashmir,9928,312,17920,17920,0
4546,27-07-2020,8:00 AM,Jharkhand,3704,85,8275,8275,0
4547,27-07-2020,8:00 AM,Karnataka,35838,1878,96141,96141,0
4548,27-07-2020,8:00 AM,Kerala,9300,61,19025,19015,10
4549,27-07-2020,8:00 AM,Ladakh,1063,4,1285,1285,0
4550,27-07-2020,8:00 AM,Madhya Pradesh,19132,811,27800,27800,0
4551,27-07-2020,8:00 AM,Maharashtra,213238,13656,375799,375789,10
4552,27-07-2020,8:00 AM,Manipur,1554,0,2235,2235,0
4553,27-07-2020,8:00 AM,Meghalaya,135,5,702,702,0
4554,27-07-2020,8:00 AM,Mizoram,193,0,361,361,0
4555,27-07-2020,8:00 AM,Nagaland,549,4,1339,1339,0
4556,27-07-2020,8:00 AM,Odisha,16793,140,25389,25389,0
4557,27-07-2020,8:00 AM,Puducherry,1645,40,2786,2786,0
4558,27-07-2020,8:00 AM,Punjab,8810,306,13218,13218,0
4559,27-07-2020,8:00 AM,Rajasthan,25353,621,35909,35900,9
4560,27-07-2020,8:00 AM,Sikkim,148,0,545,545,0
4561,27-07-2020,8:00 AM,Tamil Nadu,156526,3494,213723,213714,9
4562,27-07-2020,8:00 AM,Telangana,41332,463,54059,54047,12
4563,27-07-2020,8:00 AM,Tripura,2361,13,3900,3900,0
4564,27-07-2020,8:00 AM,Uttarakhand,3566,63,6104,6095,9
4565,27-07-2020,8:00 AM,Uttar Pradesh,41641,1426,66988,66979,9
4566,27-07-2020,8:00 AM,West Bengal,37751,1372,58718,58718,0
4567,28-07-2020,8:00 AM,Andaman and Nicobar Islands,192,1,338,338,0
4568,28-07-2020,8:00 AM,Andhra Pradesh,49558,1090,102349,102349,0
4569,28-07-2020,8:00 AM,Arunachal Pradesh,574,3,1239,1239,0
4570,28-07-2020,8:00 AM,Assam,25402,86,33576,33576,0
4571,28-07-2020,8:00 AM,Bihar,27530,253,41244,41244,0
4572,28-07-2020,8:00 AM,Chandigarh,575,14,910,910,0
4573,28-07-2020,8:00 AM,Chhattisgarh,5172,44,7745,7745,0
4574,28-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,564,2,946,473,473
4575,28-07-2020,8:00 AM,Delhi,116372,3853,131219,131205,14
4576,28-07-2020,8:00 AM,Goa,3410,36,5119,5115,4
4577,28-07-2020,8:00 AM,Gujarat,41380,2348,56874,56865,9
4578,28-07-2020,8:00 AM,Haryana,25046,397,32127,32111,16
4579,28-07-2020,8:00 AM,Himachal Pradesh,1216,14,2270,2270,0
4580,28-07-2020,8:00 AM,Jammu and Kashmir,10402,321,18390,18390,0
4581,28-07-2020,8:00 AM,Jharkhand,3770,89,8683,8683,0
4582,28-07-2020,8:00 AM,Karnataka,37685,1953,101465,101465,0
4583,28-07-2020,8:00 AM,Kerala,10045,63,19727,19717,10
4584,28-07-2020,8:00 AM,Ladakh,1066,4,1306,1306,0
4585,28-07-2020,8:00 AM,Madhya Pradesh,19791,820,28589,28589,0
4586,28-07-2020,8:00 AM,Maharashtra,221944,13883,383723,383713,10
